Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(lunar),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Mean Anomaly,Hazardous
21.6,0.284472297,10.00910331,48.73807144,5,0.0592846,0.5929359,2.54013863,10.93070181,283.0866944,1.033999246,317.6731051,FALSE
23.9,0.098637028,15.69846455,38.59169006,7,0.0663382,0.453987721,0.748570801,29.06260464,256.3002229,0.408728849,259.4908816,FALSE
25.4,0.049435619,18.85910453,3.466258526,8,3.07E-05,0.715283753,2.507280005,1.628729703,82.60908716,0.713863353,12.71219077,FALSE
17,2.366137501,7.041006476,78.59382629,0,0.121566,0.447552663,1.978364975,3.077118482,339.2162021,1.092942462,233.7794352,FALSE
20.7,0.430566244,9.00577417,168.717392,0,0.0498954,0.306381812,1.111709253,4.576647732,10.5200298,0.771101757,8.422190908,TRUE
18.8,1.032856481,22.21814848,168.5754852,0,0.0264909,0.369066204,1.365668477,4.18851565,259.974899,0.861646397,277.8796031,TRUE
17.8,1.636967205,15.77685833,55.88710022,0,0.14011,0.45643504,2.03557251,26.81424346,268.5374567,1.106465891,141.3496441,FALSE
21.4,0.311917671,12.45989485,43.26987076,6,0.080203,0.334480186,1.502751681,21.96313765,83.33726958,1.000111019,168.6711287,FALSE
21.2,0.342010925,18.20711573,124.0760956,0,0.158693,0.330493066,0.948585436,23.89902643,249.9915501,0.635084527,313.5356912,FALSE
23.2,0.136157002,13.45510085,140.6757202,6,0.0910316,0.421128418,1.85327254,8.349558505,293.2433556,1.072806807,77.37029508,FALSE
19.9,0.622357573,22.22529693,120.9379654,0,0.0118426,0.287911423,1.140800698,26.45624871,276.0329455,0.812351146,270.3647001,TRUE
21.1,0.358129403,14.25191158,146.0490417,0,0.0251613,0.298940662,1.164543015,28.05590627,92.84124882,0.816413755,252.1847744,TRUE
20.1,0.567596853,20.2369992,146.9677887,1,0.0777111,0.221742465,1.109813738,28.39933564,102.3092149,0.863720904,223.1498705,FALSE
21.3,0.326617897,18.20709452,124.0760498,0,0.159331,0.33062276,0.948701343,23.89932942,249.9855552,0.635039087,20.25424047,FALSE
23.9,0.098637028,10.27086138,131.7783813,6,0.0129264,0.438700045,0.904401535,11.74281001,33.81641453,0.507640541,303.582589,FALSE
20.8,0.411187571,16.88633972,26.14026642,0,0.00641952,0.437400691,0.779004174,29.89071891,287.8651549,0.43826721,168.7551905,TRUE
24.1,0.089958039,5.860113784,16.68086433,0,0.012946,0.012961256,0.992546269,10.74760092,106.3717238,0.979681623,188.4820622,FALSE
18.8,1.032856481,21.23326137,150.5259399,1,0.172999,0.22382214,1.029688301,43.38514381,287.6782508,0.799221262,132.545111,FALSE
22.1,0.225964377,21.07829865,169.6547699,4,0.00469688,0.245748511,0.958605579,5.570152516,229.9019033,0.723029685,314.0948448,FALSE
23.2,0.136157002,5.944328198,60.11210632,5,0.125246,0.446702254,1.982717704,4.387161439,137.7264148,1.097033237,219.2156448,FALSE
18.7,1.081533507,19.67463284,162.1886139,0,0.179329,0.330479574,1.44688529,18.33017807,95.5684441,0.968719256,328.3740796,FALSE
25.5,0.04721065,8.044666956,5.991846085,7,0.00766483,0.273011894,1.105453122,5.557784938,300.02612,0.803651271,206.8720628,FALSE
18.2,1.361570015,5.418848538,11.29031563,0,0.00290752,0.360007302,1.488684199,1.431697833,314.443417,0.952747016,219.3756877,TRUE
20.5,0.472106499,17.53953858,67.06034851,0,0.090748,0.546425327,0.87501596,27.7526366,115.7699322,0.396885078,292.851867,FALSE
20.2,0.542050786,11.88656098,95.65769959,1,0.175909,0.589396298,2.491810122,20.73281965,324.8649201,1.02314646,357.1863409,FALSE
19.6,0.714562102,33.21052108,141.9477386,1,0.175833,0.746080501,1.697205241,14.58526317,208.7424878,0.430953505,39.26190777,FALSE
20.3,0.517654482,12.36267686,191.9106598,0,0.0182368,0.181624575,1.25939382,21.28546587,133.1422936,1.030656952,166.816501,TRUE
26.4,0.031191767,10.15465998,104.0260544,6,0.0355467,0.092900873,0.936095617,12.38480391,329.0534794,0.849131518,228.7428869,FALSE
26.9,0.024776501,22.36360459,1.239450097,9,0.00142906,0.723022419,1.952671927,6.818845543,140.3590931,0.540846348,17.76995966,FALSE
20.9,0.392681082,7.27339124,172.9310608,3,0.195459,0.285044696,1.501117161,11.26084364,127.646854,1.073231677,109.1233281,FALSE
22.7,0.171411509,10.05663467,35.26268005,6,0.0465334,0.302129751,0.811486518,7.591957852,303.5110212,0.566312298,338.4851438,FALSE
23.4,0.124176661,19.12342959,158.5249329,0,0.051852,0.047854214,1.00063531,27.72270533,328.985901,0.952750694,52.01036219,FALSE
20.8,0.411187571,10.24612949,50.19150543,5,0.124748,0.529295243,2.363646801,15.71068628,157.4060466,1.112579793,100.4469044,FALSE
24.2,0.08590926,13.23791981,94.11981201,7,0.0167652,0.226697249,0.820587652,19.16027087,342.5796512,0.634562688,102.2392495,FALSE
21.2,0.342010925,26.32594649,157.1779633,6,0.0667857,0.437398953,1.442414905,24.56842188,151.7319137,0.811504136,317.5623087,FALSE
23.1,0.142573883,9.77214846,179.536499,3,0.000436928,0.586227351,1.300419545,4.373603627,155.9915269,0.538078039,92.44565546,FALSE
20.2,0.542050786,7.587485281,123.5654602,0,0.188858,0.046051831,1.249268667,13.02565861,181.1006255,1.191737557,191.0997192,FALSE
19.4,0.783501764,11.92001651,119.2277451,0,0.233191,0.282230725,1.423905009,22.81163393,182.2135765,1.022035266,95.03939146,FALSE
24.4,0.078350176,10.28610229,1.209844828,5,0.000518411,0.363321385,0.920822669,1.557553733,345.9633343,0.586268102,271.5412878,FALSE
24,0.094197631,9.181055768,4.767568588,8,0.00849026,0.342039594,0.824025279,6.628118118,164.2963042,0.542176007,130.4433965,FALSE
24,0.094197631,6.959490326,136.0608521,6,0.0951041,0.096465067,1.226650339,10.21647758,320.4758377,1.108321432,356.7996693,FALSE
22.2,0.215794305,22.19571545,113.4301453,5,0.0640711,0.589714489,1.973928902,5.716347666,286.0442727,0.809874428,226.3980778,FALSE
24.5,0.074823838,14.6636972,153.2393494,5,0.0119604,0.051790464,0.957725943,15.26706287,346.0135122,0.908124872,322.941791,FALSE
22.4,0.196806745,12.16115527,21.77094078,8,0.03561,0.423041593,1.37766108,11.2910643,342.4762279,0.794853142,322.5096398,FALSE
15.5,4.721064988,20.58672449,154.7703247,0,0.250766,0.539716835,2.689658881,35.02231695,170.3144683,1.238004703,180.589869,FALSE
20.1,0.567596853,23.87306379,30.49274635,0,0.0812265,0.641524295,2.114619238,32.1673649,349.4489788,0.758039622,356.3337181,FALSE
18.2,1.361570015,16.04973202,99.17875671,0,0.232868,0.496238254,1.274099758,17.95351071,330.3308969,0.641842719,293.465519,FALSE
22.5,0.187948982,14.36361978,15.95124912,1,0.0413485,0.462699944,0.988423852,9.488402611,188.5128521,0.531080191,334.8809574,FALSE
22.2,0.215794305,11.12285319,62.90546036,0,0.0696479,0.233098655,1.308067524,20.89051624,346.9778286,1.003158744,149.8285837,FALSE
21.613,0.282774328,8.231308065,173.1364288,9,0.153083,0.557969367,2.090618076,19.40548058,48.16084395,0.924117231,340.4255618,FALSE
24.8,0.065168838,10.39303885,6.318497181,8,0.0126299,0.428300713,1.517972772,3.79774591,169.9199692,0.867823952,335.0580902,FALSE
17.4,1.968067451,13.00559667,124.0428772,0,0.0913315,0.450421401,1.989267481,10.91643993,203.9717807,1.093258835,180.5021962,FALSE
24.5,0.074823838,7.29726439,30.8325367,6,0.025664,0.057337006,0.989173521,11.63229033,357.7895023,0.932457273,141.9998844,FALSE
25.2,0.054205079,9.007718022,72.74211884,6,0.0131896,0.323126437,0.850328405,14.59722741,21.33642538,0.575564818,105.0769572,FALSE
24.3,0.082042707,6.439325187,18.82581711,7,0.00336216,0.168225209,1.006682573,4.625123201,193.5434227,0.837333187,170.9055417,FALSE
23.1,0.142573883,13.16235186,114.3033524,0,0.028754,0.283174028,1.414064529,3.286881858,293.8110194,1.013638181,46.43860893,FALSE
20.732,0.424267709,18.98807954,148.1343842,4,0.360953,0.331349358,1.662725417,33.19042337,182.8433269,1.111782418,35.85729547,FALSE
22.3,0.206081961,11.1215463,81.50501251,3,0.204617,0.334689874,0.954415561,18.03497987,218.9212047,0.634982337,308.7948102,FALSE
21.2,0.342010925,15.31665483,30.67015266,0,0.00488139,0.416646157,1.067897394,8.830020811,200.0636037,0.622962049,37.17060234,TRUE
20.4,0.494356193,16.57231279,179.4757385,0,0.103703,0.359384503,0.955138028,21.5302136,265.9124294,0.611876222,315.7101402,FALSE
20.5,0.472106499,16.57231854,179.4757843,0,0.10426,0.359345638,0.955111101,21.53033656,265.9086434,0.611896093,166.8895097,FALSE
18.6,1.132504611,26.01101826,188.5675354,0,0.0445167,0.518694485,1.698892015,9.80490909,78.69983184,0.817686096,359.1497432,TRUE
20.3,0.517654482,18.71364276,171.5922852,1,0.0298212,0.230416849,1.246415007,29.57705079,189.9209364,0.959219989,311.9682747,TRUE
21.5,0.297879063,15.63529742,146.1824646,3,0.330539,0.480148186,0.957761588,26.71342372,15.79446586,0.497894099,8.464535611,FALSE
23.1,0.142573883,16.01131427,154.8565216,3,0.000436928,0.586227351,1.300419545,4.373603627,155.9915269,0.538078039,92.44565546,FALSE
23.174,0.137797069,9.997334725,58.63871002,6,0.0952113,0.223124505,1.406027092,18.49508983,207.6823375,1.092307993,69.81731119,FALSE
17,2.366137501,15.55138359,48.38323975,0,0.121228,0.610890004,2.305761933,13.66239765,248.6931894,0.897195017,150.0883332,FALSE
19.9,0.622357573,12.28489952,64.68751526,0,0.0530443,0.403703531,1.352706902,19.76193514,34.73948691,0.80661435,229.4257628,FALSE
21.8,0.259441818,17.79985168,30.06198692,7,0.0372144,0.473038298,1.306040153,25.9222366,54.55122251,0.688233141,136.6154476,TRUE
26,0.037500752,12.01646131,107.1258621,6,0.000655736,0.137739353,0.94031586,5.773028568,115.4537633,0.810797362,189.0511122,FALSE
22.2,0.215794305,9.059095438,130.2250061,6,0.0319295,0.473471488,1.220842641,14.47305329,237.0277956,0.64280846,185.1530869,FALSE
21.2,0.342010925,19.21676715,101.2446671,1,0.0342766,0.211873403,1.16010163,35.59247013,36.10108662,0.914306949,62.41677262,TRUE
15.9,3.926810818,35.45595062,95.20262909,0,0.228225,0.423677005,1.332480383,58.04213987,241.0810228,0.767939086,334.4877587,FALSE
19.4,0.783501764,22.75384196,56.7269783,0,0.0202174,0.681327315,3.234045392,30.10883917,144.8760106,1.030601929,345.1627244,TRUE
25.5,0.04721065,10.93347241,96.3812027,7,0.0364102,0.192859942,0.928358987,20.66296269,43.58047431,0.749315727,194.2092692,FALSE
25.5,0.04721065,6.332631147,46.37593079,7,0.0641647,0.118717828,1.131481612,6.066858417,199.1197735,0.997154572,214.1823512,FALSE
19.6,0.714562102,19.06431458,185.6688385,0,0.406718,0.401295779,1.841464897,38.99716982,47.82086755,1.102492806,285.6172336,FALSE
23.4,0.124176661,26.35527339,174.6968079,5,0.017615,0.442251937,0.888739285,7.21488726,327.2977009,0.495692615,20.19085697,FALSE
26.9,0.024776501,9.004687066,111.7450638,7,0.0381734,0.195253289,1.245097629,12.38971288,1.399832022,1.001988222,4.543200222,FALSE
19.6,0.714562102,19.06431461,185.6688385,0,0.407205,0.401263666,1.84131373,38.99895642,47.81972372,1.102461433,4.496313528,FALSE
25.2,0.054205079,16.64262003,154.7138977,5,0.00540514,0.149764949,0.960557459,10.79535769,247.2720912,0.81669962,161.9301303,FALSE
20.5,0.472106499,23.39456508,193.1474457,1,0.172687,0.512284432,1.051392601,14.90243925,250.7559158,0.512780539,221.2242988,FALSE
21.6,0.284472297,13.79236851,108.4478607,0,0.0705898,0.418451635,1.752522574,4.779855779,324.6898511,1.019176638,217.2913611,FALSE
20.6,0.450858206,23.39459123,193.1476135,1,0.172611,0.512288374,1.051392448,14.90253721,250.7546319,0.512776321,44.07370728,FALSE
24.2,0.08590926,5.958979102,134.2918854,3,0.057864,0.169139911,1.16418507,12.98883648,37.43198629,0.967274911,152.8297515,FALSE
21.2,0.342010925,11.78872327,53.13886642,7,0.0993396,0.256313068,1.464264012,19.52001737,82.67610891,1.088954011,199.1246658,FALSE
27.5,0.018794898,5.827025685,82.29823303,2,0.00878432,0.14628327,0.936188018,3.308377785,162.277933,0.799239373,271.4699089,FALSE
18.2,1.361570015,29.87459235,180.5207672,2,0.0942041,0.48644791,1.036635828,21.09269049,38.82120134,0.532366496,184.1166193,FALSE
18.2,1.361570015,29.87450089,180.5196075,2,0.0934943,0.486399175,1.036508249,21.0909345,38.81547097,0.532351492,197.6866052,FALSE
17.2,2.157943048,10.50956888,29.87673378,0,0.0331798,0.406149982,0.928796694,4.713586626,311.9598155,0.551565934,286.3593129,TRUE
22.1,0.225964377,20.49352787,179.139267,0,0.00222379,0.582267155,1.351203285,7.708022661,19.20835727,0.564441993,351.3840525,FALSE
22.1,0.225964377,20.49352657,179.1392365,0,0.00241332,0.582335731,1.350780549,7.7087182,19.2035084,0.564172771,242.5004206,FALSE
19.6,0.714562102,16.27494965,85.85443115,5,0.103543,0.749191503,2.357709844,6.140257461,182.3095388,0.591333663,49.96224935,FALSE
20.3,0.517654482,5.23974032,57.8290596,1,0.14668,0.454856807,2.122247959,6.394433374,87.31204457,1.156929028,322.4923152,FALSE
24.4,0.078350176,9.087188753,120.4430237,5,0.0160037,0.376164475,0.906852189,13.31622746,233.919016,0.565726612,31.11384184,FALSE
21.8,0.259441818,3.655871778,125.8638916,5,0.229674,0.05238321,1.290579077,5.671502217,14.5197378,1.222974403,11.10783734,FALSE
19.7,0.682401509,4.871316756,113.3725204,0,0.291648,0.181240973,1.469722274,12.11108902,244.4941689,1.203348379,150.6731634,FALSE
23.3,0.130028927,15.84531295,182.9129181,0,0.0323227,0.069939687,1.006795132,4.804114507,340.6859699,0.936380195,287.5950328,FALSE
23.9,0.098637028,10.16765145,127.5529327,0,0.00422625,0.214761865,0.872678147,0.512814773,295.0422152,0.685260161,215.091144,FALSE
20.8,0.411187571,9.987213349,160.3781433,2,0.087694,0.466503943,0.937369717,13.43041949,220.1490181,0.500083048,18.84374199,FALSE
21.6,0.284472297,14.56933824,145.8085632,0,0.0212139,0.486207215,1.130047953,7.612151869,278.8182348,0.580610485,117.6402364,TRUE
21.2,0.342010925,20.98170483,55.13040543,0,0.0155214,0.58024997,0.946795922,5.471217845,225.2697922,0.397417617,141.2194515,TRUE
22,0.23661375,3.521520083,171.3830414,0,0.0127543,0.307263776,1.460853977,7.916406627,63.40752498,1.011986468,270.7455839,TRUE
21.2,0.342010925,20.98171753,55.13059616,0,0.0152539,0.580209433,0.946871142,5.471442077,225.2614385,0.397487574,209.1361488,TRUE
20.7,0.430566244,12.72305626,144.3544312,4,0.115952,0.557726838,1.010317013,16.4898817,3.1848389,0.4468361,275.8841636,FALSE
20,0.594346868,10.65488381,84.57147217,0,0.217816,0.288563793,1.66596028,19.97141595,125.5169404,1.185224463,347.7189935,FALSE
22.2,0.215794305,23.72279091,162.9901581,5,0.0802745,0.573063358,2.093481556,9.291635436,108.0153259,0.893783986,336.4414029,FALSE
24.5,0.074823838,13.2546678,33.91890717,6,0.0190277,0.358739602,1.189279403,2.057988227,279.5596787,0.762637784,267.8828864,FALSE
17.2,2.157943048,10.51649331,145.1683044,0,0.268042,0.508484683,2.576525832,18.90345061,151.5825049,1.266401911,236.8354792,FALSE
24,0.094197631,7.750024409,35.90626526,0,0.00172365,0.089347985,0.910284163,11.60915288,146.9612496,0.828952108,246.7731978,FALSE
20.9,0.392681082,6.825984476,167.2225342,0,0.112016,0.161303292,1.226094159,15.62857488,6.79133081,1.028321135,285.4253005,FALSE
24,0.094197631,11.26273149,146.2826691,8,0.00849026,0.342039594,0.824025279,6.628118118,164.2963042,0.542176007,130.4433965,FALSE
18.3,1.30028927,13.72053491,164.4795074,0,0.29933,0.453653456,1.923948703,26.79932092,289.4766843,1.051142725,203.6226095,FALSE
19.7,0.682401509,13.13765341,32.87382126,0,0.0828791,0.442865502,1.966255678,22.22711641,323.4066214,1.09546887,165.1461267,FALSE
24.9,0.062235757,12.1408968,140.4600525,6,0.0111526,0.313483546,0.929526961,4.560152092,60.95250989,0.638135553,297.9059514,FALSE
21.6,0.284472297,5.562946508,172.9160919,1,0.0937173,0.193231418,1.360718204,3.872223248,233.3261003,1.097784696,269.0498261,FALSE
21.9,0.247765013,9.876232249,24.55828476,6,0.0440339,0.587359109,2.496180635,6.584502128,148.3057147,1.030026201,285.6442499,TRUE
21.4,0.311917671,4.606424415,14.80758381,0,0.0280978,0.219856635,1.237248715,3.501435129,183.3358595,0.965231376,310.4651569,TRUE
20.6,0.450858206,21.30052936,105.32901,1,0.0439084,0.418731068,1.379914815,20.11205824,170.1616468,0.802101611,69.86926574,TRUE
20.7,0.430566244,4.815747472,180.4736786,5,0.275962,0.420755337,2.19883532,9.403324761,155.3444095,1.273663624,234.9134314,FALSE
20.4,0.494356193,16.06008277,39.54506302,6,0.0603378,0.531126617,0.706185696,16.12663522,159.7375445,0.331111676,16.0554656,FALSE
25.4,0.049435619,6.303709581,10.56858444,7,0.0215591,0.331335706,1.502312412,6.187272522,163.0588863,1.004542668,38.26499735,FALSE
20.4,0.494356193,16.95604418,11.94868851,0,0.00192041,0.433361331,1.297289474,22.89329309,346.8775426,0.735094381,88.45192932,TRUE
18.6,1.132504611,21.76790497,56.38115692,0,0.0822605,0.722467123,1.429585324,15.05073277,6.948475009,0.396756928,306.6411745,FALSE
23.2,0.136157002,25.95353357,165.1389465,7,0.0187121,0.453701981,1.034380091,20.34537537,222.3723538,0.565079795,39.96875088,FALSE
23.3,0.130028927,14.77033049,62.20864487,7,0.000251959,0.701711472,0.693184902,6.472294291,359.369863,0.206769104,198.655473,FALSE
17.6,1.794898848,11.67711051,168.0727844,0,0.196339,0.270040741,1.061307962,21.90092882,202.8564888,0.774711573,59.89919868,FALSE
26.2,0.034201093,7.876139867,31.23195648,7,0.0374066,0.115413737,1.079254299,13.93227737,180.3045386,0.954693527,209.1484122,FALSE
23,0.149293183,10.1239327,117.5774155,6,0.0896811,0.311335293,1.452642086,13.21059097,270.8048443,1.000383337,178.0213353,FALSE
22.3,0.206081961,15.81090398,156.5479889,1,0.14639,0.374125343,0.887616302,19.80932507,37.51951363,0.555536549,290.9223016,FALSE
21.1,0.358129403,9.890672122,37.90454865,0,0.0012263,0.485889255,1.580426999,4.513110482,299.6596048,0.812514502,165.3943562,TRUE
19.4,0.783501764,14.25596072,194.4549103,0,0.330222,0.437803937,1.933450294,28.8735791,165.309375,1.086978143,168.7435302,FALSE
20.8,0.411187571,9.18315873,79.06900787,2,0.140707,0.309823453,0.966826757,13.54184724,349.9000618,0.667281153,132.294741,FALSE
20.5,0.472106499,3.803816516,85.01436615,6,0.218403,0.378002397,1.949274968,6.425353859,36.55962549,1.212444357,172.8617528,FALSE
22.1,0.225964377,4.780170898,111.7598343,6,0.144088,0.095700124,1.245942929,8.894222433,343.555974,1.126706036,340.6547676,FALSE
20.7,0.430566244,7.27495247,131.2836609,0,0.00658933,0.238212385,1.145441203,8.701003532,0.696399808,0.872582921,171.7513258,TRUE
18.8,1.032856481,15.7269662,116.0235596,1,0.0160302,0.286890658,0.82632269,1.327445309,92.06991506,0.589258429,212.2843195,TRUE
25.6,0.045085821,12.94058038,16.77147675,5,0.0193647,0.232735564,0.827418911,25.63152561,14.89206363,0.634849104,108.1597189,FALSE
20.7,0.430566244,5.466562449,143.3412476,5,0.350148,0.197865831,1.585808363,14.31396094,325.1471387,1.272031072,155.994378,FALSE
20.5,0.472106499,17.498445,106.7474899,6,0.15509,0.697931383,1.386988031,10.93335372,280.9875929,0.418965557,76.74885283,FALSE
23.1,0.142573883,17.70717333,131.3338928,6,0.00255923,0.270554784,1.109368741,4.418289254,29.49570692,0.809223721,215.1378341,FALSE
21.2,0.342010925,26.24281913,165.7469025,1,0.203793,0.501879599,0.844030778,19.43556818,52.30582222,0.420428949,145.6324411,FALSE
28,0.014929318,10.93290882,100.4355774,4,0.00193815,0.127339996,0.949415572,1.154579118,198.1029365,0.828516997,52.2154303,FALSE
21,0.375007522,13.24262474,128.3536072,0,0.0132848,0.263975938,1.097798162,26.28911314,23.7634027,0.808005863,62.24995971,TRUE
20.3,0.517654482,18.94201223,166.0411224,0,0.42161,0.392299097,1.852725726,36.32754126,45.16230623,1.125903097,354.0477732,FALSE
23,0.149293183,15.36638387,112.6826248,6,0.00548085,0.228620343,0.939865583,5.45571734,221.0654597,0.724993192,26.56731084,FALSE
20.3,0.517654482,18.94201219,166.0411224,0,0.42161,0.392299097,1.852725726,36.32754126,45.16230623,1.125903097,354.0477732,FALSE
17.9,1.563291544,9.586232091,161.4445801,0,0.350515,0.163520283,1.473440084,20.20505107,263.873699,1.232502744,142.903265,FALSE
